# using minimal fraction of valid points 30.00
# tas [K] from GISS-E2-R model output prepared for CMIP5 historical
# cutting out region lon=    0.000  360.000, lat=  -90.000   90.000
 1960   285.8739       286.2612       286.9288       287.9481       288.7418       289.2426       289.6461       289.4994       288.8840       287.8944       286.7527       286.0724    
 1961   285.8475       286.2721       287.0322       288.0126       288.6669       289.2185       289.6388       289.4037       288.8876       287.7651       286.5914       285.8483    
 1962   285.8136       286.2744       286.9780       287.9157       288.7825       289.2827       289.5566       289.5277       288.8399       287.8020       286.7080       285.9873    
 1963   285.9517       286.1810       286.8983       287.8908       288.6638       289.2331       289.5348       289.3987       288.8523       287.7688       286.4843       285.7906    
 1964   285.7653       286.1260       286.8822       287.7116       288.4771       288.9595       289.2833       289.3205       288.6482       287.5548       286.5125       285.8736    
 1965   285.6566       286.0416       286.7805       287.7353       288.5273       289.0252       289.3606       289.3678       288.7961       287.8035       286.5604       285.8779    
 1966   285.7988       286.2297       286.8448       287.9407       288.8040       289.2159       289.4561       289.3392       288.8231       287.6823       286.6305       285.7591    
 1967   285.8449       286.0967       286.6832       287.8944       288.5912       289.1621       289.4619       289.4201       288.8752       287.8661       286.7130       286.0961    
 1968   285.8143       286.1885       286.9068       287.8748       288.7858       289.2187       289.4421       289.4163       288.7871       287.9002       286.6254       285.9992    
 1969   285.9020       286.1993       286.9526       287.9400       288.7379       289.2172       289.4776       289.4947       288.8324       287.7158       286.5818       285.9557    
 1970   285.9201       286.0538       287.0136       287.7875       288.7346       289.2641       289.4876       289.3538       288.8550       287.7465       286.7771       286.0061    
 1971   286.0520       286.3893       286.9590       288.0681       288.9063       289.2532       289.5541       289.5257       288.8221       287.9341       286.6485       285.9583    
 1972   285.8777       286.2825       286.9230       287.8241       288.7524       289.1974       289.4556       289.4697       288.8251       287.7501       286.7060       286.2234    
 1973   286.0454       286.5114       287.3246       288.0692       288.7807       289.2997       289.7311       289.6617       289.0055       287.9570       286.9087       286.1518    
 1974   286.2277       286.3381       287.0466       288.0898       288.9354       289.3343       289.7224       289.6331       289.0508       287.9805       286.8978       286.2190    
 1975   286.0981       286.3211       287.0722       287.9785       288.9233       289.4893       289.7286       289.7186       288.9919       288.0081       286.9095       286.1283    
 1976   286.3321       286.4800       287.2635       288.1494       288.9426       289.4459       289.6726       289.5461       289.0612       288.0359       286.9487       286.1291    
 1977   286.0445       286.4329       287.1332       288.2001       289.0261       289.5000       289.7227       289.6265       289.0531       288.0375       286.8860       286.1329    
 1978   286.1402       286.3541       287.1951       288.1180       288.9793       289.3617       289.6756       289.4996       288.8962       287.8904       286.7533       286.0543    
 1979   285.9342       286.3450       287.1096       288.1382       288.8460       289.5149       289.6972       289.6595       289.1205       288.1254       287.0596       286.2723    
 1980   285.9517       286.4169       287.2177       288.2234       289.0544       289.5715       289.8544       289.7768       289.1333       288.0529       286.8500       286.3885    
 1981   286.1790       286.2040       287.1289       288.0707       288.9781       289.5302       289.8770       289.7613       289.1750       288.2187       287.1084       286.3725    
 1982   286.2199       286.5855       287.2949       288.1235       289.0027       289.4192       289.6324       289.5030       288.8555       287.8191       286.7442       285.7736    
