# using minimal fraction of valid points 30.00
# tas [K] from EC-Earth 2.3 experiment for CMIP5 historical
# cutting out region lon=   -0.563  359.438, lat=  -89.698   89.698
 1990   284.7539       285.0193       285.7220       286.6653       287.3838       288.1171       288.4295       288.2035       287.4379       286.2910       285.5621       284.6742    
 1991   284.5878       285.1548       285.7854       286.6873       287.3388       288.1136       288.3531       288.0568       287.3615       286.3556       285.3256       284.4710    
 1992   284.3782       285.0542       285.5317       286.3382       287.0088       287.7115       287.8571       287.6964       286.9651       286.1315       285.1336       284.5096    
 1993   284.5710       284.9068       285.5577       286.1816       286.9865       287.7751       288.1255       287.8146       287.1729       286.0667       285.1894       284.4613    
 1994   284.3323       284.8433       285.5614       286.3136       286.9915       287.7024       288.1243       287.7247       287.1006       286.2898       285.3216       284.8700    
 1995   284.6741       284.9132       285.7044       286.5840       287.2871       287.9905       288.2112       288.0292       287.3528       286.4426       285.5711       284.8058    
 1996   284.8132       284.9586       285.7126       286.3783       287.3224       287.9688       288.1878       288.1127       287.5336       286.4683       285.3663       284.7177    
 1997   284.6965       285.1827       285.7455       286.3780       287.2598       288.0350       288.3607       287.8182       287.3147       286.3160       285.4083       284.8734    
 1998   284.8619       285.2042       285.9509       286.8409       287.4015       288.1614       288.5890       288.2588       287.5119       286.5935       285.7072       285.1259    
 1999   284.8034       285.1348       285.8250       286.6813       287.3021       288.0620       288.3146       288.1181       287.4442       286.6117       285.6628       284.8785    
 2000   284.8584       285.0619       285.6619       286.5881       287.3957       288.1067       288.3898       288.0378       287.4083       286.6088       285.5408       285.1382    
 2001   284.8630       285.5160       286.0186       286.8019       287.5393       288.2178       288.5638       288.3002       287.6945       286.6487       285.5847       284.9852    
 2002   284.8157       285.3775       285.9483       286.7318       287.6011       288.2709       288.4696       288.3139       287.5695       286.6677       285.6791       284.9597    
 2003   285.0262       285.3593       286.0031       286.7070       287.5209       288.2393       288.5433       288.3618       287.8228       286.8708       285.8708       285.1171    
 2004   285.0880       285.2381       286.1135       286.8773       287.6073       288.2593       288.5901       288.3686       287.5741       286.6318       285.5954       284.9860    
 2005   285.1839       285.4677       286.2084       287.0266       287.6415       288.3216       288.6570       288.3064       287.7138       286.7304       285.7988       285.2154    
 2006   285.2508       285.5872       286.0953       287.0101       287.7551       288.4281       288.6022       288.4439       287.5967       286.7050       285.9341       285.2158    
 2007   285.0852       285.2735       285.9763       286.8561       287.7997       288.2927       288.5277       288.4386       287.6572       286.8660       285.6486       285.0629    
 2008   285.0732       285.4441       285.8016       286.7410       287.5764       288.2519       288.4883       288.2326       287.5431       286.5650       285.7085       285.2234    
 2009   284.9053       285.2716       286.0248       286.7781       287.4144       288.2728       288.5186       288.3667       287.6954       286.7436       285.7628       285.0753    
